,Class_0,Class_1,Class_2,Class_3,Class_4,Target,Predicted_labels
308,1.0,0.0,0.0,0.0,0.0,1,1
309,1.0,0.0,0.0,0.0,0.0,1,1
310,1.0,0.0,0.0,0.0,0.0,1,1
311,1.0,0.0,0.0,0.0,0.0,1,1
312,1.0,0.0,0.0,0.0,0.0,1,1
313,1.0,0.0,0.0,0.0,0.0,1,1
314,1.0,0.0,0.0,0.0,0.0,1,1
315,1.0,0.0,0.0,0.0,0.0,1,1
316,1.0,0.0,0.0,0.0,0.0,1,1
317,1.0,0.0,0.0,0.0,0.0,1,1
318,1.0,0.0,0.0,0.0,0.0,1,1
319,1.0,0.0,0.0,0.0,0.0,1,1
320,1.0,0.0,0.0,0.0,0.0,1,1
321,1.0,0.0,0.0,0.0,0.0,1,1
322,1.0,0.0,0.0,0.0,0.0,1,1
323,1.0,0.0,0.0,0.0,0.0,1,1
324,1.0,0.0,0.0,0.0,0.0,1,1
325,1.0,0.0,0.0,0.0,0.0,1,1
326,1.0,0.0,0.0,0.0,0.0,1,1
327,1.0,0.0,0.0,0.0,0.0,1,1
328,1.0,0.0,0.0,0.0,0.0,1,1
329,1.0,0.0,0.0,0.0,0.0,1,1
330,1.0,0.0,0.0,0.0,0.0,1,1
331,1.0,0.0,0.0,0.0,0.0,1,1
332,1.0,0.0,0.0,0.0,0.0,1,1
333,1.0,0.0,0.0,0.0,0.0,1,1
334,1.0,0.0,0.0,0.0,0.0,1,1
335,1.0,0.0,0.0,0.0,0.0,1,1
336,1.0,0.0,0.0,0.0,0.0,1,1
337,1.0,0.0,0.0,0.0,0.0,1,1
338,1.0,0.0,0.0,0.0,0.0,1,1
339,1.0,0.0,0.0,0.0,0.0,1,1
340,1.0,0.0,0.0,0.0,0.0,1,1
341,1.0,0.0,0.0,0.0,0.0,1,1
342,1.0,0.0,0.0,0.0,0.0,1,1
343,1.0,0.0,0.0,0.0,0.0,1,1
344,1.0,0.0,0.0,0.0,0.0,1,1
345,1.0,0.0,0.0,0.0,0.0,1,1
346,1.0,0.0,0.0,0.0,0.0,1,1
347,1.0,0.0,0.0,0.0,0.0,1,1
348,1.0,0.0,0.0,0.0,0.0,1,1
349,1.0,0.0,0.0,0.0,0.0,1,1
350,1.0,0.0,0.0,0.0,0.0,1,1
351,1.0,0.0,0.0,0.0,0.0,1,1
352,1.0,0.0,0.0,0.0,0.0,1,1
353,1.0,0.0,0.0,0.0,0.0,1,1
354,1.0,0.0,0.0,0.0,0.0,1,1
355,1.0,0.0,0.0,0.0,0.0,1,1
356,1.0,0.0,0.0,0.0,0.0,1,1
357,1.0,0.0,0.0,0.0,0.0,1,1
358,1.0,0.0,0.0,0.0,0.0,1,1
359,0.24971220443761755,0.0,0.16225518303680792,0.4994244088752351,0.08860820365033935,1,4
360,1.0,0.0,0.0,0.0,0.0,1,1
361,1.0,0.0,0.0,0.0,0.0,1,1
362,1.0,0.0,0.0,0.0,0.0,1,1
363,1.0,0.0,0.0,0.0,0.0,1,1
364,1.0,0.0,0.0,0.0,0.0,1,1
365,1.0,0.0,0.0,0.0,0.0,1,1
366,1.0,0.0,0.0,0.0,0.0,1,1
367,1.0,0.0,0.0,0.0,0.0,1,1
368,1.0,0.0,0.0,0.0,0.0,1,1
369,1.0,0.0,0.0,0.0,0.0,1,1
370,1.0,0.0,0.0,0.0,0.0,1,1
371,1.0,0.0,0.0,0.0,0.0,1,1
372,1.0,0.0,0.0,0.0,0.0,1,1
373,1.0,0.0,0.0,0.0,0.0,1,1
374,1.0,0.0,0.0,0.0,0.0,1,1
375,1.0,0.0,0.0,0.0,0.0,1,1
376,1.0,0.0,0.0,0.0,0.0,1,1
377,1.0,0.0,0.0,0.0,0.0,1,1
378,1.0,0.0,0.0,0.0,0.0,1,1
379,1.0,0.0,0.0,0.0,0.0,1,1
380,1.0,0.0,0.0,0.0,0.0,1,1
381,1.0,0.0,0.0,0.0,0.0,1,1
382,1.0,0.0,0.0,0.0,0.0,1,1
383,1.0,0.0,0.0,0.0,0.0,1,1
384,1.0,0.0,0.0,0.0,0.0,1,1
385,1.0,0.0,0.0,0.0,0.0,1,1
386,1.0,0.0,0.0,0.0,0.0,1,1
387,1.0,0.0,0.0,0.0,0.0,1,1
388,1.0,0.0,0.0,0.0,0.0,1,1
389,1.0,0.0,0.0,0.0,0.0,1,1
390,1.0,0.0,0.0,0.0,0.0,1,1
391,1.0,0.0,0.0,0.0,0.0,1,1
392,1.0,0.0,0.0,0.0,0.0,1,1
393,1.0,0.0,0.0,0.0,0.0,1,1
394,1.0,0.0,0.0,0.0,0.0,1,1
395,1.0,0.0,0.0,0.0,0.0,1,1
396,1.0,0.0,0.0,0.0,0.0,1,1
397,1.0,0.0,0.0,0.0,0.0,1,1
398,1.0,0.0,0.0,0.0,0.0,1,1
399,1.0,0.0,0.0,0.0,0.0,1,1
400,1.0,0.0,0.0,0.0,0.0,1,1
401,1.0,0.0,0.0,0.0,0.0,1,1
402,1.0,0.0,0.0,0.0,0.0,1,1
403,1.0,0.0,0.0,0.0,0.0,1,1
404,1.0,0.0,0.0,0.0,0.0,1,1
405,1.0,0.0,0.0,0.0,0.0,1,1
406,1.0,0.0,0.0,0.0,0.0,1,1
407,1.0,0.0,0.0,0.0,0.0,1,1
408,1.0,0.0,0.0,0.0,0.0,1,1
409,1.0,0.0,0.0,0.0,0.0,1,1
410,1.0,0.0,0.0,0.0,0.0,1,1
411,1.0,0.0,0.0,0.0,0.0,1,1
412,1.0,0.0,0.0,0.0,0.0,1,1
413,1.0,0.0,0.0,0.0,0.0,1,1
414,1.0,0.0,0.0,0.0,0.0,1,1
415,1.0,0.0,0.0,0.0,0.0,1,1
416,1.0,0.0,0.0,0.0,0.0,1,1
417,1.0,0.0,0.0,0.0,0.0,1,1
418,1.0,0.0,0.0,0.0,0.0,1,1
419,1.0,0.0,0.0,0.0,0.0,1,1
420,1.0,0.0,0.0,0.0,0.0,1,1
421,1.0,0.0,0.0,0.0,0.0,1,1
422,1.0,0.0,0.0,0.0,0.0,1,1
423,1.0,0.0,0.0,0.0,0.0,1,1
424,1.0,0.0,0.0,0.0,0.0,1,1
425,1.0,0.0,0.0,0.0,0.0,1,1
426,1.0,0.0,0.0,0.0,0.0,1,1
427,1.0,0.0,0.0,0.0,0.0,1,1
428,1.0,0.0,0.0,0.0,0.0,1,1
429,1.0,0.0,0.0,0.0,0.0,1,1
430,1.0,0.0,0.0,0.0,0.0,1,1
431,1.0,0.0,0.0,0.0,0.0,1,1
432,1.0,0.0,0.0,0.0,0.0,1,1
433,1.0,0.0,0.0,0.0,0.0,1,1
434,1.0,0.0,0.0,0.0,0.0,1,1
435,1.0,0.0,0.0,0.0,0.0,1,1
436,1.0,0.0,0.0,0.0,0.0,1,1
437,1.0,0.0,0.0,0.0,0.0,1,1
438,1.0,0.0,0.0,0.0,0.0,1,1
439,1.0,0.0,0.0,0.0,0.0,1,1
440,1.0,0.0,0.0,0.0,0.0,1,1
441,1.0,0.0,0.0,0.0,0.0,1,1
442,1.0,0.0,0.0,0.0,0.0,1,1
443,1.0,0.0,0.0,0.0,0.0,1,1
444,1.0,0.0,0.0,0.0,0.0,1,1
445,1.0,0.0,0.0,0.0,0.0,1,1
446,1.0,0.0,0.0,0.0,0.0,1,1
447,1.0,0.0,0.0,0.0,0.0,1,1
448,1.0,0.0,0.0,0.0,0.0,1,1
449,1.0,0.0,0.0,0.0,0.0,1,1
450,1.0,0.0,0.0,0.0,0.0,1,1
451,1.0,0.0,0.0,0.0,0.0,1,1
452,1.0,0.0,0.0,0.0,0.0,1,1
453,1.0,0.0,0.0,0.0,0.0,1,1
454,1.0,0.0,0.0,0.0,0.0,1,1
455,1.0,0.0,0.0,0.0,0.0,1,1
456,1.0,0.0,0.0,0.0,0.0,1,1
457,1.0,0.0,0.0,0.0,0.0,1,1
458,1.0,0.0,0.0,0.0,0.0,1,1
459,1.0,0.0,0.0,0.0,0.0,1,1
460,1.0,0.0,0.0,0.0,0.0,1,1
461,1.0,0.0,0.0,0.0,0.0,1,1
462,1.0,0.0,0.0,0.0,0.0,1,1
463,1.0,0.0,0.0,0.0,0.0,1,1
464,1.0,0.0,0.0,0.0,0.0,1,1
465,1.0,0.0,0.0,0.0,0.0,1,1
466,1.0,0.0,0.0,0.0,0.0,1,1
467,1.0,0.0,0.0,0.0,0.0,1,1
468,1.0,0.0,0.0,0.0,0.0,1,1
469,1.0,0.0,0.0,0.0,0.0,1,1
470,1.0,0.0,0.0,0.0,0.0,1,1
471,1.0,0.0,0.0,0.0,0.0,1,1
472,1.0,0.0,0.0,0.0,0.0,1,1
473,1.0,0.0,0.0,0.0,0.0,1,1
474,1.0,0.0,0.0,0.0,0.0,1,1
475,1.0,0.0,0.0,0.0,0.0,1,1
476,1.0,0.0,0.0,0.0,0.0,1,1
477,1.0,0.0,0.0,0.0,0.0,1,1
478,1.0,0.0,0.0,0.0,0.0,1,1
479,1.0,0.0,0.0,0.0,0.0,1,1
480,1.0,0.0,0.0,0.0,0.0,1,1
481,1.0,0.0,0.0,0.0,0.0,1,1
482,1.0,0.0,0.0,0.0,0.0,1,1
483,1.0,0.0,0.0,0.0,0.0,1,1
484,0.0,0.0,1.0,0.0,0.0,1,3
485,1.0,0.0,0.0,0.0,0.0,1,1
486,1.0,0.0,0.0,0.0,0.0,1,1
487,1.0,0.0,0.0,0.0,0.0,1,1
488,1.0,0.0,0.0,0.0,0.0,1,1
489,1.0,0.0,0.0,0.0,0.0,1,1
490,1.0,0.0,0.0,0.0,0.0,1,1
491,1.0,0.0,0.0,0.0,0.0,1,1
492,1.0,0.0,0.0,0.0,0.0,1,1
493,1.0,0.0,0.0,0.0,0.0,1,1
494,1.0,0.0,0.0,0.0,0.0,1,1
495,1.0,0.0,0.0,0.0,0.0,1,1
496,1.0,0.0,0.0,0.0,0.0,1,1
497,1.0,0.0,0.0,0.0,0.0,1,1
498,1.0,0.0,0.0,0.0,0.0,1,1
499,1.0,0.0,0.0,0.0,0.0,1,1
500,1.0,0.0,0.0,0.0,0.0,1,1
501,1.0,0.0,0.0,0.0,0.0,1,1
502,1.0,0.0,0.0,0.0,0.0,1,1
503,1.0,0.0,0.0,0.0,0.0,1,1
504,1.0,0.0,0.0,0.0,0.0,1,1
505,1.0,0.0,0.0,0.0,0.0,1,1
506,1.0,0.0,0.0,0.0,0.0,1,1
507,1.0,0.0,0.0,0.0,0.0,1,1
508,1.0,0.0,0.0,0.0,0.0,1,1
509,1.0,0.0,0.0,0.0,0.0,1,1
510,1.0,0.0,0.0,0.0,0.0,1,1
511,1.0,0.0,0.0,0.0,0.0,1,1
512,1.0,0.0,0.0,0.0,0.0,1,1
513,1.0,0.0,0.0,0.0,0.0,1,1
514,1.0,0.0,0.0,0.0,0.0,1,1
515,1.0,0.0,0.0,0.0,0.0,1,1
516,1.0,0.0,0.0,0.0,0.0,1,1
517,1.0,0.0,0.0,0.0,0.0,1,1
518,1.0,0.0,0.0,0.0,0.0,1,1
519,1.0,0.0,0.0,0.0,0.0,1,1
520,1.0,0.0,0.0,0.0,0.0,1,1
521,1.0,0.0,0.0,0.0,0.0,1,1
522,1.0,0.0,0.0,0.0,0.0,1,1
523,1.0,0.0,0.0,0.0,0.0,1,1
524,1.0,0.0,0.0,0.0,0.0,1,1
525,1.0,0.0,0.0,0.0,0.0,1,1
526,1.0,0.0,0.0,0.0,0.0,1,1
527,1.0,0.0,0.0,0.0,0.0,1,1
528,1.0,0.0,0.0,0.0,0.0,1,1
529,1.0,0.0,0.0,0.0,0.0,1,1
530,1.0,0.0,0.0,0.0,0.0,1,1
531,1.0,0.0,0.0,0.0,0.0,1,1
532,1.0,0.0,0.0,0.0,0.0,1,1
533,1.0,0.0,0.0,0.0,0.0,1,1
